title,user_name,rating,review_text
Monkey Forest Tourism Park,anugerah pratama,3.0,"Acara tour sekolah Yapia, sambil bernostalgia mengenang jaman kuliah 25 tahun yang lalu, kalo lagi gabut pasti mainnya ke Curug Cilember.. 😃 Tapi sekarang sudah enak yaa, dari Vila ke pintu masuk Curug Cilember jaraknya deket banget.. Terus jalur treknya juga sudah enak banget.... Belum puas sih, cuma bisa treking ke Curug 7 aja.. Semoga next kunjungan bisa sampe Curug 1 yaaa.. 😃😃👍👍"
Wisata Bukit Kehi,MasRul Channel,4.0,Nyaman disini... tenang dan melihat pemandangan hijau yang menyegarkan. Hawanya sangat dingin saat malam
Taman Kemang Pratama,Purwadhi Purwadhi,5.0,"Good View , Keren, Harga sangat ramah..
Akses mudah, Fasilitas Lengkap  , Harga jajanan standart murah....

Cukup lah buat tracking tipis tipis 😁🙏🙏
Htm 28rb /orang *weekdays
Parkir motor 10rb"
Tampora Beach,Fachrurrazie Yusoef,5.0,Viewnya bagus. Tapi jalan menuju puncak lumayan menanjak dan terjal.
Puncak Ratu Pamekasan,Arya Nanda,5.0,"Berhati hati memahami lokasi ini, puncak kampung dll semua menggunakan nama vietnam, akibatnya salah dan bingung lilih lokasi . Jd untuk review mungkin perlu di cek ulang.

Biaya masuk disini 10.rb per orang"
Exotic Mengare,Fer sam,5.0,Banyak spot2 Foto. Cukup dgn bayar ticket 10rb/org. Jgn lupa u/ coba es kelapa mudanya. Harga snack Dan minumannya standard ramah buat wisatawan.
Wisata Puncak Vietnam,Vany Kurnia,5.0,"Salah satu tempat wisata dengan panorama dari ketinggian, ada beberapa lokasi di sekitar nya, salah satunya Wisata Puncak Vietnam ini.
*) Wisata di lokasi ketinggian dengan suasana yang tenang, adem dan sejuk, baik di pagi hari atau siang hari apalagi berkunjung saat sore hari/malam hari.
*) Harga tiket yang terjangkau Rp 10.000/orang dan khusus di hari Jumat Rp 5.000/org.
*) Lumayan banyak lokasi spot foto.
*) Ada karaoke berbayar bagi yang ingin bernyanyi di area cafe nya.
*) Ada cafe dengan minuman/makanan ringan atau cemilan, sedikit pilihan makanan berat nya.
*) Ada toilet yang lumayan bersih
*) Ada permainan indoor untuk anak2 di belakang pos pintu masuk
*) Parkiran tidak begitu luas, tapi cukup untuk 6-8 mobil

-) Jalan masuk kurang lebar dan masih tanah agak bebatuan, jadi agak kesulitan bila mobil 2 arah berlawanan.
-) Ada cafe, jika mau pesan kita harus memanggil2/mencari2 dulu pelayan nya, sebaiknya ada yang siap di area cafe.
-) Mungkin bisa di tambahkan pilihan menu makanan besar atau cemilan lain nya di area cafe."
Taman Tajamara,Arya Nanda,4.0,"Wisata Vietnam ada banyak sih, tapi karna baru sekali dan di Puncak Vietnam ya belum bisa bandingin sama Vietnam lainnya. Tapi bisa dilihat dari foto ini.
Harga parkir motor 5k + Tiket masuk 10k perkepala."
Pemandian Sumber Pocong,MasRul Channel,5.0,"Tempatnya ga terlalu luas tapi semua spotnya bagus2, ga jauhan antara spot satu dengan yg lain. Recommended buat yg luncuran ke Lampung, Tike nya 10rebu saja... Ada tempat ibadah, cafe, food top, teras kaca .....pondok2an d tebing ..  yuk ke sana"
Ngopibareng Pintulangit | THE PINTULANGIT RESORT,Arya Nanda,5.0,"Bisa ditempuh sekitar 20 menit dari pusat kota Bandar Lampung. Tempat yang indah dan nyaman untuk melepas penat dari hiruk pikuk perkotaan. Datang saat menjelang sore karena kalau sekitar jam 12 sampai jam 2, panasnya bukan main. Waktu saya kesana, beruntung langit sedikit mendung. Cocok untuk berkumpul dengan keluarga.

Oiya biaya parkir 10.000 😐"
Desa Wisata Saung Ciburial,Mohammad Anom,5.0,"Tempatnya iconik, perlu sentuhan sang Margarethticher, dari Badan Usaha Desa, agar jalannya lebih oke, pemasukan kas desa dan karang taruna juga lebih banyak"
Wisata Hutan Pinus Batu Nyongclo,Rendy Syauqy Hasan,5.0,"Tempat Wisata yg lumayan baru Kampung Vietnam..lokasi agak jauh dari kota,banyak tempat Spot Foto2.
Ada beberapa Tempat yg berbeda Pengelolaan nya..tinggal pilih2 aj"
Riung Gunung,Yus Harianto,5.0,"Lumayan bagus sih... Cm akses jalan kesana ampunnn bener.... Perlu perbaikan
Cafenya murah htm antara 5-10rb...kalo, ga sungkan boleh foto doang tanpa harus pesan makanan"
Kampung Wisata Ciwaluh,Rendy Syauqy Hasan,5.0,"Tempatnya enak n adem(mgkn krn lg mendung jg😆). Perjalanan menuju k tkp nya agak susah sebab msh melewati jalanan tdk berAspal.Lokasinya mnrt sy bgs krn ada byk spot foto. Ada yg foto d ayunan gantung, Ada Kereta Kencana,  Ada Sprt Balkon yg berLantai Kaca transparan, Ada lbh tinggi lagi d atap Resto yg memungkinkan kita utk melihat Nun jauh dsana area pesisir Laut Panjang & deretan pegunungan d kejauhan. Pegununangan yg terselimuti dgn iringan awan pun ada, krn kita berdiri d ketinggian. Ada  spot lain yg letaknya agak lbh tinggi sehingga jarak pandang terlihat semakin luas & cantik. Masya Allah😮😍.Selain itu Ada jg arena Mandi bola utk anak2 balita, Ada jg  area utk Karaoke yg Hobby nyanyi dgn Biaya Murah.
Oh y, biaya Masuk pun jg ckp murah hnya Rp 10.000/org. Menu restonya pilihannya hny sdkt n sederhana.. mgkn klo ada menu yg Anget2 mgkn lbh enak lg 😊(secara kita d ketinggian yg msh berHawa Dingin). Patut d coba yuk tmn2👍👍😊😊"
Desa Wisata Gubugklakah ꦒꦸꦧꦸꦏ꧀ꦏ꧀ꦭꦏꦃ,riyah faradies,3.0,Tmpat nya nyaman bnget dan sejuk.. Yg mau liburan wajib ya mampir kesni
Batu Tumpang,VICKY DANANG HARDIANSYAH,5.0,"Tempatnya oke. Walaupun ke sana cuman sebentar, feelnya happy banget. Puas."
Lumintang Park,Mohammad Anom,5.0,Rekomendasi buat yang suka foto-foto dan acara kluarga
Curug Tilu Waterfalls,MElica Aprilianti,4.0,"Udh dua kali kesini
Enak buat santaii sore
Kalo siang puanaaaass bangettt
Tp bagus pemandangannya"
Bukit Sewu Sambang,MElica Aprilianti,5.0,Bagus sejuk anginnya sayangnya agak susah parkir
Pantai Pancur,Imam Pratiknjo,5.0,"Rekomen sih tempatnya apalagi buat yang suka lihat pemandangan hijau2, pertama kali ke tempat ini berkesan banget🤏🏻"
Curug Tilu Waterfalls,Arnet Hugo,5.0,Mantap Kampoeng Vietnam cocok utk wisata keluarga ada spot utk anak2 nya
Taman Wisata Alam Pagarbatu (Boekit TAWAP),Arya Nanda,5.0,Wisata murah ala bandung yang wajib kamu kunjungi... view alam yang indah apalagi bayarnya bisa pake qris.. keren
Puncak Wanagiri,MR Ilman Huda,5.0,"Wisata alternatif kampung vietnam, namun memiliki view lebih bagus dan lebih luas, tempat juga bagus untuk foto"
Desa Wisata Saung Ciburial,riyah faradies,5.0,view laut dan bukit suasana asri saran datang sore
Wisata Religi Sunan Giri,Suci Oktavia,5.0,"Enak bgt buat berenang. Pantainya sdikit karangnya....
Lautnya jg gk trllu dlm."
Tomb Complex Ratu Ibu,NONNA NONIK,5.0,Tempat yang viu ny kren paling tinggi.. di pame buat ngumpul klg dan pasangan ato acara arisan reuni bahkan endos produk jga oke... Yok kepoin @puncak vietnam lampung...🏞️👍❤️
Gunung Kapur Suci,Vany Kurnia,4.0,"Not really special, so seharusnya ga perlu ada enterance fee 😀"
Obyek Wisata Taman Rekreasi Kota Bangkalan,anugerah pratama,5.0,Destinasi wisata pilihan di kota bandarlampung yg oke dan akan  selalu teringat di memori indah kenangan kunjungan di kota tapis berseri..
Air Terjun Toroan,Djemba Dje,4.0,"Paling suka tempat tinggai dan adem gini.

Pemandangan bagus, untuk foto bagus karna spot fotonya lumayan banyak."
Pemandian Sumber Pocong,hendra budi,5.0,"Temapat yg indah
Udaranya segar
Berada dipuncak bukit"
Air Terjun Kali Pedati,Garuu_ kun,4.0,Tempatnya lumayan sejuk enak dan nyaman ada musiknya lagi kalau bisa di talbahin wahana peelainannya ya salam sukses
Wisata Pantai Talang Siring Pamekasan,Kukuh Cakra D,5.0,"Tempat nya sejuk, cukup dingin di malam dan pagi hari..
Area nature camp banyak spot² nya..hanya saja kamar mandi di area nature camp blok D air tidak ada..
Ohya bagi yang camp siapkan soffel/autan aja.. nyamuknya lumayan..

Semoga pengelola bisa merawat rutin kolam renang nya yang sudah berlumut.."
Tretes Wisata Alam,Kevin Gianpantun Imanuel,5.0,"Melihat pemandangan alam yang indah...
Banyak kantin harga standar.
Ada terapi ikan, kolam renang dan bebek2an. Kalau gak salah harga habis 70rb untuk tiket 2orang dewasa , anak 7thn dan 2 balita sekaligus dengan tiket mobilnya."
Ekowisata Mangrove Lembung,Arya Nanda,5.0,"Lokasi wisata alam yg cantik untuk camping sambil memancing, tersedia cukup banyak toilet bersih, Mushola, banyak warung 24 jam, bonus spot mancing yg sangat luas. Bulan Mei datang kesini dikenakan tiket 100rb (2 dewasa + 1 anak + parkir mobil) untuk tarif lahan camper van, tanpa sobekan tiket, mungkin karcisnya habis.
Spot yg bisa dinikmati sangat byk dan lengkap, udara yg sejuk di atas 1000 mdpl, saung gazebo, jembatan danau yg cantik, kolam renang, kolam ikan terapi, perahu bebek kayuh, air terjun, wah 2 malam disini sgt berkesan. Lain waktu akan kembali lagi, sukses terus untuk manajemen serta warga desa yg baik. Semoga lokasi wisata di desa ini makin byk dikunjungi."
Satria Gatotkaca Park,VICKY DANANG HARDIANSYAH,5.0,Viewnya bagus mirip ranukumbolo. Apalagi pas sunrise cakep bgt. Tiketnya udh inclde semua ga byr2 lgi. Cuna toiletnya kurang banyak. D sini ga bawa logistik jg aman. Makanannya enak & harganya masih wajar
Wisata Alam Somber Rajeh,Dewi Masyitoh,5.0,"Kesini awal agustus ikut rombongan touring dari kantor suami.

Suasana nya enak banget, dingin udah pasti karna di tengah lembah.
Buat yang suka ngecamp disini cucok sih.

Kita ambil 2 tenda glamping ,dan 1 tenda biasa.
Tipe glamping sudah include kompor gas portebel dan alat masaknya,alat makan minum nya juga komplit.
Tenda biasa ga ada lampu,di sewakan lampu kaya lampu emergency gitu harga nya 20rb tapi ga sampe 2 jam udah mati karna cuma pake batre jam dinding. 🤭🤭

Yang ga mau ribet bawa makanan dari rumah,
Jangan khawatir,disini warung nya 24jam ,komplit mau makan berat,ringan,sampe air minum galonan juga ada di jual.
Yang pasti harga nya harga tempat wisata ya..jangan disamain dengan harga supermarket.😁😁

Yang ga suka ngecamp. Disekitar juga banyak villa tinggal pilih mau ngecamp or nginep di villa yang pasti nya jauh lebih nyaman.

Waktu aku kesini masih tahap pengembangan ya..mesjidnya belum jadi,terus area parkirnya juga masih tanah merah,jadi kalo habis hujan otomatis becek dan ga bisa parkir.

Perlu banyak tambahan toilet ya.di tioe glamping yang kami ambil ga ada toilet dalem ,mana abis hujan jadi dinginnya doble2n,bentar2 pengen pipis2 effort banget bolbal ke toiletnya.
Belom lagi kadang2 antri,baru masuk udah di ketokin. 🤦🏻‍♀️🤦🏻‍♀️
Untuk price list glamping dan tenda nya aku kurang tau ya ,karna tinggal ngikut doang. 🤭🤭
Suasana pagi disini enak banget.
Untuk yang suka treaking ga jauh dari sini ada 2 curug(air terjun) bisa jadi pilihan kegiatan sebelum waktu check out.

Jangan lupa siapin outfit yang nyaman untuk treaking ya..jangan kaya aku 🤭🤭
Karna ga tau jadi pake outfit seadanya.😅😅

Masuk ke curug ada htm nya ya,aku lupa berapa ,lupa di foto juga price list nya padahal ada di kaca loket penjaga.

Yang pengen ngecamp.
Tapi ga bawa tenda disini ada jasa penyewaan tenda juga.

Yang aku bingung itu.
Namanya agro wisata kopi,aku fikir bakal bisa eksplore kebun kopi atau ada museum edukasi atau apalah gitu ya..
Ternyata ga ada (ini entah aku yang ga tau atau emang ga ada) ,cuma ada buah kopi yang lagi di jemur di pekarangan rumah warga.

Over all aku pengen balik lagi sih ketempat ini.
Semoga kedepan nya lebih baik lagi dan fasilitas2nya bisa bikin pengunjung lebih nyaman lagi.
KEREN sukses untuk pengelola agrowisata kopi rawa gede 👍🏼👍🏼"
Taman Pecangakan - Negara,NONNA NONIK,5.0,"Pokonya view+tempat camp+wisata lengkappp bgt disini cocok bgt bawa anak anak mengenalkan alam belajar adaptasi dgn dunia luar..

tmpat nyaman bersih no pungli dan pastinya aman yaa bawa anak anak..
minusnya cuma 1 kamar mandi smua gada lampu jd kalau malam musti bawa lampu ke Kmr mandi 😁😁
tp over all good sih udh 2x ksni
bawa peraltan tenda sendiri dari rumah.. tp kalau yg gamau ribet ada pyewaan lgkap disini."
Wisata Ziarah Pulau Cangkir,Irwan Lylac,5.0,"Tempat camping dengan suasana alam yang indah. Udaranya dingin dan sejuk. Bisa mancing juga, tetapi sayang ikannya sedikit sekali. Moga2 pihak pengelola bisa menaburkan bibit ikan. Jadi bisa mempunyai nilai tambah kalau danaunya banyak ikan. Kalau Camp hari sabtu minggu agak berisik karena ramai.

Akses jalan juga sudah di perbaiki, walau masih setengahnya. Pemandangannya top abis. Recomended buat ajak keluarga."
Wisata Puncak Vietnam,Suci Oktavia,5.0,"Sebenarnya tempat ini syahdu, akses jalannya juga sudah di cor dan baik, kamar mandinya airnya juga banyak, spot tempat kempingnya juga banyak. Namun pihak pengelola mungkin bisa menerapkan jam sunyi, jadi diatas jam 11 malam yang kemping bisa beristirahat dengan nyaman.
Diluar nalar masih ada yang berisik karaokean dan bercanda dengan suara terlalu kencang di tengah malam sampe pagi :"")
Paham sih kalian mau kumpul dan have fun dengan teman-teman, tapi tolong dipikirkan kenyamanan pengunjung lainnya, sama-sama bayar tolong adabnya dijaga."
Obyek wisata Pantai Alam Indah (PAI),Garuu_ kun,5.0,"Datang di weekend
Kondisi ramai (biasa), banyak yang ngecamp.
HTM: 25k / orang (bukan nge camp)
Parkir: 5k
Jika mau naik bebek danau: 25k
Toilet 3k

Lokasi
Akses ke lokasi lumayan menanjak, kalo pake motor pastikan rem aman dan kondisi motor prima. Pastikan full bensin.

Tempat nya sejuk, banyak saung2, danau, plus pemandangan bukit2 yg benar2 di depan mata. Ada 3 kolam renang yg air nya lgsg dari gunung. Segar dan dingin khas air gunung.

Fasilitas: parkir luas, area camp, saung2, toilet bersih, gubuk mushola, warung2 makanan, kolam terapi ikan.

Harga makanan standar cuma kurang variatif untuk menu nya. Disarankan bawa dari rumah. Jajanan cemilan banyak. Tukang baju ganti ada.

Disini susah sinyal hampir gaada sinyal masuk. Jadi harus beli WiFi di warung2, harga WiFi start form 3k/4jam.

Cocok untuk kumpul keluarga, piknik, healing, santai dari hiruk pikuk ibukota."
Leuwi Hejo,Irwan Lylac,4.0,"Perjalanan dari Cisadon ke Rawagede, sekama 3 jam,  jalan cukup ekstrim  jalur motor trail, turun naik, kadang menyusuri jalur sungai berbatu, cukup mengasyikan naikan sndrenalin, istirahat srjenak di Rawagede balik ke Cisadon terus kandang sapi Prabowo 21 km"
Situ Cihaniwung,Purwadhi Purwadhi,5.0,"Sangat menikmati banget keseruan ditempat ini, jalan akses menuju Rawa gede dari Jonggol sangat menantang adrenalin."
Wisata Religi Sunan Giri,Djemba Dje,5.0,"Tempatnya bagus, viewnya jgn ditanya lagi, mantep deh, krn lengkap ada danau, air terjun dan kolam renangnya. Posisi di lembah antara bukit2, jadi anginnya kencang.
Hanya kurangnya, lokasi campervan becek banget kalau habis hujan, mau kemping di situ area parkiran depan / campervan jadi sangat terganggu karena beceknya, mau jalan aja susah pilih2 jalur yg gak becek.
Gak dapat sinyal sama sekali, bisa sewa wifi 12 rb, tapi itu pun sinyalnya lemot, hanya bisa buat chat WA dan buka FB sedikit2, youtube dan video sama sekali gak bisa.
Jalur menuju ke lokasi lumayan menantang, dari jalannya yg kecil, meliuk-liuk dan tanjakan ekstrem, juga 10 menit terakhir melewati perkampungan warga jalannya rusak.
Tiket masuk utk camping 45 ribu/orang per malam di weekend, anak kecil dibawah 8 thn gak dihitung.
Enaknya, listrik bebas, jgn lupa bawa kabel colokan yg panjang, minimal 10 m."
Puncak Wanagiri,Rendy Syauqy Hasan,5.0,"Berkunjung di awal bulan Mei 2024. Cuaca sore menjelang maghrib gerimis, tapi katanya siang habis hujan deras, alhasil camping area agak becek. Sedikit berkabut.

HTM = 25K per orang
Camping = 20K per orang
Motor = 5K per motor

Fasilitas : warung 24 jam, ada yang jual nasi dan juga bakso. Ada beberapa mushola. Toilet sekarang udah bersih ada di beberapa titik. Kolam renang air agak kotor.

Cuaca adem, sejuk, asri, camping ground yang kids & family friendly.
Jalan menuju lokasi cukup ekstrem, tanjakan dan turunan yang curam, ada beberapa jalan yg rusak, tapi overall jalan sudah diaspal ulang jadi mulus sekali, harus hati-hati dan pastikan kendaraan dalam kondisi prima."
Bungursari Lake Park,Purwadhi Purwadhi,3.0,Cocok untuk liburan bareng keluarga...suasana yg  sejuk...apalagi camping..mantap...
Jembatan Gantung Situ Gunung 555,riyah faradies,5.0,"Tempat wisata sekaligus camping, plusnya tempat luas dan sejuk, minusnya kurang terawat dan lumayan banyak sampah"
Gunung Kapur Suci,anugerah pratama,4.0,"Bagi kalian yg suka ke tempat yg hijau², ada recommendasi nih...
Argowisata Situ Rawa Gede, Bogor cocok banget buat kalian yg butuh healing dengan budget seadanya.
Kalian cukup menempuh perjalanan dari Bekasi ke lokasi kurang lebih 3 jam menggunakan sepeda motor.
Bisa glamping dengan budget 150rban berdua atopun bersama keluarga.
Untuk booking bisa cek Ignya aja ya
Untuk spot fotonya, disini ga akan bikin kecewa ko.
HTM 20k/orang + parkir kendaran ga bikin kantong tipis deh.
Mau bawa persediaan dari rumah juga bisa, karna dijamin kalian akan dimanja oleh pemandangannya yg anti buat pulang eheheh..
So.. pastiin juga kendaraan kalian sebelum berangkat, Karna perjalanan menuju kesana akses jalannya cukup terjal."
Taman Tajamara,Theophilus Merta Adnyana,2.0,"Tempat camping yang keren, sampai berkali-kali kesini karena kombinasi yg bagus, dataran tinggi yang sejuk, terdapat danau dan curug, datang dan nikmati sendiri ke indahan nya, lokasi nga jauh dari jakarta, bekasi dan karawang"
Havana Hills,MasRul Channel,5.0,"Pengalaman pertaman ngecam bareng keluarga disini, suasannya nyaman dan tenang, apalagi di bagian nature camp."
Wisata Alam Kesek,hendra budi,4.0,"HTM 20k/orang, tanpa pungutan lagi di area wisata.
Parkir motor 5k, mobil 10k

Cocok untuk quality time bersama keluarga karena tidak ada jangkauan sinyal provider sama sekali. Di warung-warung terdapat hotspot wifi dan berbayar, tapi kalau banyak pengunjung semakin lambat kecepatan wifinya.

Akses masuk lumayan curam dan jalan bergantian kalau berpapasan dengan mobil lain, pastikan kondisi kendaraan prima.
Ada banyak spot2 foto, saung2 untuk istirahat, wahana bebek air(berbayar), kolam renang dan kolam terapi ikan. Juga terdapat curug tapi harus berjalan mendaki ke bukitnya. Tersedia camping ground disekeliling setu. Toilet cukup banyak dan bersih.
Kalau mau menginap terdapat penginapan dipinggir danau. Biasanya kalau weekend full booked. Warung2 makan buka 24 jam selama weekend, jadi gak perlu khawatir kelaparan. Bawa uang secukupnya kalau menginap, karena gk ada ATM atau bayar via e-wallet disini.

Overall skor 1 sampai 10, nilainya 8. Sangat2 sepadan untuk berekreasi bersama keluarga disini dan melupakan kesibukan di hp sejenak. Pemandangan indah, sejuk, dan harus cobain kopi khas setu rawa gede ini. Mantap 👍🏼"
